,Time,User,Message,Sentiment
1892,4904.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c ,NEUTRAL
1893,4906.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,yes hello hi thank ,POSITIVE
1894,4909.0,67284ee388a364bb7abab9d4bb7c177ab96f7381,who remembers when cody beat slacked in a $1 blops 3 wager ,NEUTRAL
1895,4920.0,8d947a0c120f6d84903573fa10e55ba5a93f686f,mochez w da daemon ,NEUTRAL
1896,4921.0,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c,35997e836ef25822d4b7e876dfcf48ff641b7b76 fucking hell nice what if he loses nothing happens/ ,NEGATIVE
1897,4924.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
1898,4928.0,248c7a94ba98ead282fff2e2de527f54159b3052,everyone in this game must be baked lmao ,POSITIVE
1899,4928.0,9d121870f0714f77b02d3fe6c746886c52e14211,andy getting 2 full kills yall love getting finnessed ,MIXED
1900,4931.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 hello thank ,POSITIVE
1901,4933.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,0ee60520e0eb421bf8a0b28e44df674d9fab7c10 thank ,NEUTRAL
1902,4953.0,67284ee388a364bb7abab9d4bb7c177ab96f7381,profit ,MIXED
1903,4953.0,9414304f9f02dc5a898c21cfbfab2e963faf82a6,0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 what up fam ,NEUTRAL
1904,4954.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c if he loses he has to pay the people he betted rules ,NEUTRAL
1905,4956.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,6d9cdd389464e8fd231b9ddbba99854f75abc122 1e8c88eca28ea198d0ba0df05df7d1ecd4b400e1 big thank to both y'all huge thank ,POSITIVE
1906,4957.0,2d06e8645ed4ec7317b3fc4a1274c4b4fa22bfd0,who misses the wrecky rivalry with xposed shit was crazy then ,NEGATIVE
1907,4961.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,rules ,NEUTRAL
1908,4963.0,6024e25b3d2473433f9981d9cd2363fb8b2ff3e3,gn ,NEUTRAL
1909,4965.0,1dc6df4b7f03c7e06cf99f1ff30db54ea19c1af1,mochez with the highlight reel ,POSITIVE
1910,4967.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,im back ,NEUTRAL
1911,4968.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,thank ,MIXED
1912,4970.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,12395cf13837beb185333fac45f8ebb48d0908b6 ,NEUTRAL
1913,4971.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,update ,MIXED
1914,4978.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank ,MIXED
1915,4984.0,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c,what the fuck so he will pay $550 out if he loses 35997e836ef25822d4b7e876dfcf48ff641b7b76 ,NEGATIVE
1916,4986.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,thank ,MIXED
1917,4992.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,5cfc6dfaca43b4e3f0b38facef8d981e1518888d he's very close to winning this $550 wager ,NEUTRAL
1918,4992.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,rules ,NEUTRAL
1919,5004.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,rules ,NEUTRAL
1920,5006.0,6a1e4a6cedb265d210b89674427907b8d670e253,the oerik rivalry was the best imo ,POSITIVE
1921,5012.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,rules ,NEUTRAL
1922,5012.0,75826f4315759f79bac91668bd2cd7c831fb87d1,what's kill count ,NEGATIVE
1923,5013.0,ec2dd9ac7db82416a18d887ac9282ac64c4045be,ggs ,NEUTRAL
1924,5016.0,5aa7980b9501a03281290574f3c7a6f5257300cb,xposedsubletsgo xposedsubletsgo xposedsubletsgo ,NEUTRAL
1925,5019.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,teepgg teepgg ,MIXED
1926,5020.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
1927,5021.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c him and patterer pays out 75% of the bet ,NEUTRAL
1928,5021.0,9d121870f0714f77b02d3fe6c746886c52e14211,75826f4315759f79bac91668bd2cd7c831fb87d1 u lost bro ,NEUTRAL
1929,5026.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,not the full 100% ,NEGATIVE
1930,5026.0,022ef49609d95ad9f227301a9ae3e4e5fc3b0d3d,ggs ,NEUTRAL
1931,5027.0,0339446d7c0996d5368a492fd936806afefc83a6,profit ,MIXED
1932,5031.0,5aa7980b9501a03281290574f3c7a6f5257300cb,xposedsubrealscary xposedsubrealscary xposedsubrealscary xposedsubrealscary ,NEUTRAL
1933,5031.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
1934,5031.0,5cfc6dfaca43b4e3f0b38facef8d981e1518888d,damnnnnnnnn ,MIXED
1935,5036.0,75826f4315759f79bac91668bd2cd7c831fb87d1,good jobs guys ,POSITIVE
1936,5036.0,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c,35997e836ef25822d4b7e876dfcf48ff641b7b76 wow thats mad ,NEGATIVE
1937,5038.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank everyone huge thank ,POSITIVE
1938,5040.0,c7aca6a631173e23a76073f21beccd5e91a57a4d,gg ,NEUTRAL
1939,5041.0,75826f4315759f79bac91668bd2cd7c831fb87d1,goodnight homies ,NEUTRAL
1940,5042.0,2d06e8645ed4ec7317b3fc4a1274c4b4fa22bfd0,xposedsubcaptain xposedsublogo1 ,NEUTRAL
1941,5042.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,6a1e4a6cedb265d210b89674427907b8d670e253 nah the wrecky was ,NEGATIVE
1942,5042.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubgift xposedsubgift xposedsubgift xposedsubgift xposedsubgift xposedsubgift xposedsubgift ,NEUTRAL
1943,5042.0,cfe4edf5847a7582a3514d787ea5b23e3e4cebf6,xposedsubgg ,NEUTRAL
1944,5048.0,bc8a0d0e3c132cb36b65fc3a754e4ae96829beca,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubcash xposedsubcash xposedsubcash xposedsubcash xposedsubcash xposedsubcash xposedsubcash ,NEUTRAL
1945,5048.0,248c7a94ba98ead282fff2e2de527f54159b3052,5aa7980b9501a03281290574f3c7a6f5257300cb is the fucking goat ,NEGATIVE
1946,5049.0,5aa7980b9501a03281290574f3c7a6f5257300cb,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1947,5051.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1948,5052.0,a37e598490a1373e574ef149fc49414dd7d38e60,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
1949,5053.0,75826f4315759f79bac91668bd2cd7c831fb87d1,good shit ,MIXED
1950,5055.0,8caf2659bab544856f8b6d006fb0683d0ec860e6,innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo innocentsletsgo ,MIXED
1951,5055.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1952,5055.0,3fa2ef9fd97e62799b7283012892cd3ed94ab212,xposedsubdonohype xposedsubdonohype xposedsubdonohype xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove ,NEUTRAL
1953,5057.0,2d06e8645ed4ec7317b3fc4a1274c4b4fa22bfd0,night bro i had to see you win ,POSITIVE
1954,5059.0,a37e598490a1373e574ef149fc49414dd7d38e60,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1955,5059.0,0053eccbcece9bdb95b540c048516c5a021ede11,xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove ,NEUTRAL
1956,5060.0,5149f5f4790406d2f7d1b8ccdd13824d50ee55e5,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1957,5063.0,360b09d4043af66d34680c8b3ff4c956513a48b9,gg ,NEUTRAL
1958,5065.0,837d9a5b2dc2c416cb4c482ba45ab61c0f5583f0,xposedsubletsgo xposedsubletsgo xposedsubletsgo xposedsubletsgo xposedsubletsgo xposedsubletsgo ,NEUTRAL
1959,5066.0,61853198ef83aba5d79966d0efeec9f09e8cdd1d,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1960,5068.0,2d06e8645ed4ec7317b3fc4a1274c4b4fa22bfd0,night chat xposedsublogo1 xposedsubsteve ,NEUTRAL
1961,5068.0,eec0b9375dab3bb3b08b41f2dd90572170f89e2e,xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
1962,5069.0,5aa7980b9501a03281290574f3c7a6f5257300cb,xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1963,5070.0,044a20311e61593343027494a20b9da7b591908c,damn you guys still going ,NEGATIVE
1964,5071.0,360b09d4043af66d34680c8b3ff4c956513a48b9,xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg xposedsubgg ,NEUTRAL
1965,5078.0,6067703ccc7b65f01f3e7fca6eba68c8823271ee,pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss pestimistlickss ,NEUTRAL
1966,5080.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove xposedsublove ,NEUTRAL
1967,5080.0,a4cf18ea8046df63827b0087e55faa575ff8ee1a,profit ,MIXED
1968,5083.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,thank ,MIXED
1969,5085.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsublove xposedsublogo1 xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublove xposedsublove xposedsublogo1 ,NEUTRAL
1970,5092.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,thank everyone i'm out ,POSITIVE
1971,5097.0,360b09d4043af66d34680c8b3ff4c956513a48b9,very1 very2 ,NEUTRAL
1972,5098.0,0b30451d0dad011e76cae5e953eb8be0f794c18b,call out andy ,NEUTRAL
1973,5099.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,thank ,MIXED
1974,5105.0,ff209a4b865efbb7756570003fcc3050e740f3ea,0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 bro y'all got room for 1 ,NEUTRAL
1975,5112.0,360b09d4043af66d34680c8b3ff4c956513a48b9,very3 very4 ,NEUTRAL
1976,5115.0,464321e6a9693a8f4459880e251ea56255f53c29,xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 xposedsublogo1 ,NEUTRAL
1977,5117.0,3700fc4d8b4d2f59e2e8e695a3b360adeb53d2c0,12395cf13837beb185333fac45f8ebb48d0908b6 we ain't forget about you send the $100 isiot ,NEUTRAL
1978,5133.0,1f01f2cd877b945e2d5330046eccff6e10ac8ae4,salty u scummmmmmm ,NEGATIVE
1979,5137.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove xposedsublogo1 xposedsublove ,NEUTRAL
1980,5138.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,ff209a4b865efbb7756570003fcc3050e740f3ea trash ,NEUTRAL
1981,5160.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,u mean thank ,POSITIVE
1982,5169.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,yeah thank ,POSITIVE
1983,5174.0,a37e598490a1373e574ef149fc49414dd7d38e60,mmm long sub you're making me hungry now ,NEUTRAL
1984,5186.0,07747d005f5ae1318298af269951e4e90b1bac37,ff209a4b865efbb7756570003fcc3050e740f3ea get fuckin xposedsubspiton ,MIXED
1985,5187.0,5ce823518b7db9178ca33369af3021009562dda4,he never plays with me ,NEGATIVE
1986,5187.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,12395cf13837beb185333fac45f8ebb48d0908b6 ,NEUTRAL
1987,5192.0,1f01f2cd877b945e2d5330046eccff6e10ac8ae4,quality get a grip ,NEGATIVE
1988,5201.0,5149f5f4790406d2f7d1b8ccdd13824d50ee55e5,damn he's sad now ,NEGATIVE
1989,5203.0,5149f5f4790406d2f7d1b8ccdd13824d50ee55e5,rip ,NEGATIVE
1990,5214.0,248c7a94ba98ead282fff2e2de527f54159b3052,ralliedyerr ralliedfullsend ralliedyerr ralliedfullsend ralliedyerr ralliedfullsend ralliedyerr ralliedfullsend ralliedyerr ,NEUTRAL
1991,5217.0,464321e6a9693a8f4459880e251ea56255f53c29,quality xposedsubrip ,NEUTRAL
1992,5217.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud xposedsubpud ,NEUTRAL
1993,5219.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,get fuckin shit on quality ,NEGATIVE
1994,5224.0,a00aa80166b7faef8f6ab8dfa3e76f838f2a9861,5ce823518b7db9178ca33369af3021009562dda4 i mean ur a shitter ,NEGATIVE
1995,5224.0,248c7a94ba98ead282fff2e2de527f54159b3052,wallbang it ,NEGATIVE
1996,5225.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,i mean thank ,POSITIVE
1997,5228.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,i don't wanna keep the spam going but did salty get banned ,NEGATIVE
1998,5228.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,quality got put down like a bad bad dog ,NEGATIVE
1999,5232.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,big thank ,POSITIVE
2000,5232.0,6a1e4a6cedb265d210b89674427907b8d670e253,cody you got room for 1 ,NEUTRAL
2001,5232.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,lmaooooo ,POSITIVE
2002,5235.0,792d3b9e8f4a7b5fab0f89bc1ea4868b145c1ad2,loll ,NEUTRAL
2003,5236.0,d8613447c8235c2ecb1e541a8b6bd11e2c38e566,miss being a sub :( ,NEGATIVE
2004,5241.0,f58e8388f2fbe13d5df7b68618f8474610501f35,pay up 99795d72967adadfae1aae111f9cbbe2937b0ef9 ,MIXED
2005,5244.0,c9024d2757b76ef622079ed342352983d254100f,great now that kid is gonna binge eat cause you made him sad ,MIXED
2006,5246.0,cfe4edf5847a7582a3514d787ea5b23e3e4cebf6,lul ,NEUTRAL
2007,5248.0,a37e598490a1373e574ef149fc49414dd7d38e60,goddamn those barriers are fucking op ,NEGATIVE
2008,5261.0,36020a5282eb778bcf2747bfe3138b6c8fa42464,you a a **** he just sent you 200 ,NEGATIVE
2009,5266.0,cfe4edf5847a7582a3514d787ea5b23e3e4cebf6,why would he put the trophy where it was visible lmaooooo ,NEGATIVE
2010,5270.0,12658c0efecccbe29208c19e4eceb94abb118740,xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet ,NEUTRAL
2011,5271.0,525262e6af05495d70bf0b938f1a3be21c1e764f,this isn't a god damn make a wish foundation ,NEGATIVE
2012,5273.0,12658c0efecccbe29208c19e4eceb94abb118740,xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet ,NEUTRAL
2013,5276.0,12658c0efecccbe29208c19e4eceb94abb118740,xposedsubchoke xposedsubchoke xposedsubhelmet xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke ,NEUTRAL
2014,5282.0,0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5,email ,NEUTRAL
2015,5283.0,12658c0efecccbe29208c19e4eceb94abb118740,xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubhelmet xposedsubchoke xposedsubchoke xposedsubchoke xposedsubchoke ,NEUTRAL
2016,5285.0,3fa1582093a3f8f92138456ac296f9170c094431,frankie fell asleep ,NEUTRAL
2017,5293.0,ff209a4b865efbb7756570003fcc3050e740f3ea,my fault bro ,NEGATIVE
2018,5293.0,07747d005f5ae1318298af269951e4e90b1bac37,frankie fell asleep ,NEUTRAL
2019,5294.0,36020a5282eb778bcf2747bfe3138b6c8fa42464,who cares like he was a **** about it ,NEGATIVE
2020,5295.0,1f01f2cd877b945e2d5330046eccff6e10ac8ae4,salty in a puddle right now ,NEGATIVE
2021,5297.0,07747d005f5ae1318298af269951e4e90b1bac37,xposedsubsteve ,NEUTRAL
2022,5297.0,6a1e4a6cedb265d210b89674427907b8d670e253,cody i'll donate $5000 if you play with me tomorrow ,NEUTRAL
2023,5304.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,frankie ,NEUTRAL
2024,5305.0,c9024d2757b76ef622079ed342352983d254100f,man said make-a-wish lololol ,NEUTRAL
2025,5308.0,f58e8388f2fbe13d5df7b68618f8474610501f35,i dont think hes here 0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 ,NEUTRAL
2026,5312.0,1f01f2cd877b945e2d5330046eccff6e10ac8ae4,frankie in a pudddddle ,NEUTRAL
2027,5318.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,oh no frankie ,NEUTRAL
2028,5319.0,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c,mochez ,POSITIVE
2029,5320.0,36020a5282eb778bcf2747bfe3138b6c8fa42464,“i'm gonna have to block you “ ,NEUTRAL
2030,5325.0,07747d005f5ae1318298af269951e4e90b1bac37,frankie get a grip ,NEGATIVE
2031,5326.0,49e81b6b0a75d10fe7ff2c311deb7d2e57ecb295,dam u guys coulda won that whyd u waist it by going in ther cody i wanted to see that win after u got the wager win ,NEUTRAL
2032,5328.0,e6622d178cb00b296edba2edc29527ba878a18ae,3c9612863228a11808e3a1d9d3da30e73dca0a9d ,NEUTRAL
2033,5329.0,0b30451d0dad011e76cae5e953eb8be0f794c18b,he said he sent it already ,NEUTRAL
2034,5332.0,36020a5282eb778bcf2747bfe3138b6c8fa42464,shut up you fool ,NEGATIVE
2035,5335.0,12658c0efecccbe29208c19e4eceb94abb118740,yo frankie dipped ,NEUTRAL
2036,5336.0,c7aca6a631173e23a76073f21beccd5e91a57a4d,no ways ,NEGATIVE
2037,5340.0,12658c0efecccbe29208c19e4eceb94abb118740,he flaked ,NEGATIVE
2038,5342.0,07747d005f5ae1318298af269951e4e90b1bac37,frankie pulling a salty ,NEUTRAL
2039,5342.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,he said he sent i think ,NEUTRAL
2040,5342.0,12658c0efecccbe29208c19e4eceb94abb118740,fax ,NEUTRAL
2041,5343.0,2d419ada18da2ce8d7efdca3e58e6ce349a80afb,scammed ,NEGATIVE
2042,5343.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,3c9612863228a11808e3a1d9d3da30e73dca0a9d ,NEUTRAL
2043,5344.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,dang dude i'll pay for him thank just kidding haha thank ,MIXED
2044,5346.0,4ee0f312144b47f748a8f0fcb44cf3e78fe9afeb,he not in stream ,NEGATIVE
2045,5349.0,2633936f1a3ea3859f15bb9c25e4f35a599e8651,this guy bets and gone ,NEGATIVE
2046,5353.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,he's here ,NEUTRAL
2047,5354.0,eba38a51ceef173902f3c5c3306541977b5c0f37,not on viewer list ,NEGATIVE
2048,5357.0,f58e8388f2fbe13d5df7b68618f8474610501f35,xposedsubpud xposedsubpud xposedsubpud xposedsubpud ,NEUTRAL
2049,5358.0,0b30451d0dad011e76cae5e953eb8be0f794c18b,he said he sent already before map 2 started ,NEUTRAL
2050,5358.0,fe94931faa3f111af9ed6bde070c577005d2d3f0,how much was his bet ,NEUTRAL
2051,5361.0,a00aa80166b7faef8f6ab8dfa3e76f838f2a9861,doesn't frankie gift subs all the time ,NEGATIVE
2052,5361.0,12658c0efecccbe29208c19e4eceb94abb118740,frankie flaked ,NEUTRAL
2053,5366.0,12658c0efecccbe29208c19e4eceb94abb118740,sheeesh ,NEUTRAL
2054,5367.0,2d419ada18da2ce8d7efdca3e58e6ce349a80afb,3c9612863228a11808e3a1d9d3da30e73dca0a9d oi u scumbag rat pay up ,NEGATIVE
2055,5371.0,1f01f2cd877b945e2d5330046eccff6e10ac8ae4,cody can't trust no1 broooo ,NEGATIVE
2056,5373.0,36020a5282eb778bcf2747bfe3138b6c8fa42464,xposed you are a pleb ,NEUTRAL
2057,5376.0,4ee0f312144b47f748a8f0fcb44cf3e78fe9afeb,3c9612863228a11808e3a1d9d3da30e73dca0a9d ,NEUTRAL
2058,5377.0,492ba12493aab7ed03261a2184854ea6bc551fa2,frankie sleeping like god in the holocaust ,NEUTRAL
2059,5383.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,dang now you have to play with ff209a4b865efbb7756570003fcc3050e740f3ea cody thank ,POSITIVE
2060,5387.0,60bc0b0074d3ee68e7122608d7dbf83612dc4b9c,eh someone bet xposed and didnt pay up ,NEGATIVE
2061,5388.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,3c9612863228a11808e3a1d9d3da30e73dca0a9d yo pay up u fuckin ni i mean thank ,MIXED
2062,5390.0,12658c0efecccbe29208c19e4eceb94abb118740,yo this is wack ,NEGATIVE
2063,5390.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,i thought he donated already ,NEUTRAL
2064,5396.0,07747d005f5ae1318298af269951e4e90b1bac37,3c9612863228a11808e3a1d9d3da30e73dca0a9d jfc ,NEUTRAL
2065,5405.0,c7aca6a631173e23a76073f21beccd5e91a57a4d,wow ,POSITIVE
2066,5408.0,a2d0bdcab88c18e765ec991bd9df14f64b705d32,xposedsubbdown ,NEUTRAL
2067,5409.0,3fa1582093a3f8f92138456ac296f9170c094431,he won't scam he is a good viewer bro ,POSITIVE
2068,5414.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,what a fuckin bi- i mean thank ,MIXED
2069,5414.0,12658c0efecccbe29208c19e4eceb94abb118740,0d00cb260bf8f468cf3a7c39e5bbf67494aa0bb5 yo this is sketch ,NEUTRAL
2070,5415.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,thank ,MIXED
2071,5436.0,1f01f2cd877b945e2d5330046eccff6e10ac8ae4,fucking scum bagssss ,NEGATIVE
2072,5436.0,3fa1582093a3f8f92138456ac296f9170c094431,how much was his bet ,NEUTRAL
2073,5436.0,b6b81c816584e593b604d0ce936ae9b78e794f01,who is it ,NEUTRAL
2074,5438.0,b60717a643c6f1acf281620768ec722e72dff186,can u put a shakira song please ,NEUTRAL
2075,5440.0,0b30451d0dad011e76cae5e953eb8be0f794c18b,bruh lol these ppl making it hard for guys like me who cody trusts theste10stevefired ,MIXED
2076,5440.0,3fa1582093a3f8f92138456ac296f9170c094431,$100 ,NEUTRAL
2077,5444.0,248c7a94ba98ead282fff2e2de527f54159b3052,cant be betting if your tired ,MIXED
2078,5448.0,525262e6af05495d70bf0b938f1a3be21c1e764f,if youre making bets you shouldn't be leaving ,NEUTRAL
2079,5459.0,248c7a94ba98ead282fff2e2de527f54159b3052,or if you have anything that would inable you to pay out after ,NEGATIVE
2080,5463.0,f4a5fb16f01e4f35c2cfe37dccc7ee84fcb6a983,shut up ni i mean thank ,NEGATIVE
2081,5464.0,4e3fb47b660c7b5e9e7f2c61fbc8b39150d5984d,profit ,MIXED
2082,5464.0,3fa1582093a3f8f92138456ac296f9170c094431,fuckin salty ban that scammer ,NEGATIVE
2083,5466.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,and you know people would be on your ass if you made a guy wait that long to pay 16a1d4162036088be5bec4adbd0ce916d1a1df3b ,NEGATIVE
2084,5467.0,16c5b5943326c0e7dbfe209b0d8f141c70f660b4,andy had ghe best game of his career and they get swindled ,MIXED
2085,5468.0,9a2af25ed4df25aef3a23d05451116cdb0084a2b,goodnight everyone thank ,POSITIVE
2086,5474.0,248c7a94ba98ead282fff2e2de527f54159b3052,not to pay after * sorry ,NEGATIVE
2087,5474.0,12658c0efecccbe29208c19e4eceb94abb118740,this is wack ,NEGATIVE
2088,5474.0,6d9cdd389464e8fd231b9ddbba99854f75abc122,thank ,MIXED
2089,5475.0,35997e836ef25822d4b7e876dfcf48ff641b7b76,a1dd28844d54155187b7156db8f8afb2dcfc5053 ,NEUTRAL
2090,5475.0,0ab31d29bb746eba5afb90724aad6ad26a32360e,who would bet that big and fall asleep honestly ,MIXED
2091,5476.0,12658c0efecccbe29208c19e4eceb94abb118740,wtf ,NEGATIVE
2092,5480.0,0c4cdd54f9f496dfd9b6bbca7b395db163295211,12395cf13837beb185333fac45f8ebb48d0908b6 ,NEUTRAL
